country_id,disaster_id,date_id,industry_id,weather_id,risk_id,sector_id,affected_population,deaths,severity_score,economic_loss_usd,insurance_loss_usd,carbon_emission_mt,avg_temperature,rainfall_mm
1,8,349,7,5,2,3,161169,156,5.4,2316772141,486408985.0,4772.22,-0.9,22.6
9,6,2079,2,3,3,2,360893,537,6.4,6672767212,3498574791.0,694.84,21.2,291.2
2,7,2119,5,7,4,3,451548,1655,8.3,7499444648,5804954038.0,4379.31,28.4,649.0
9,7,397,1,7,4,7,91015,163,8.6,2645624020,2055948708.0,2224.09,24.7,807.1
10,5,2050,1,4,4,1,292089,868,8.1,8477094584,3624864388.0,4876.13,24.3,681.0
2,8,1159,3,5,2,8,399058,733,5.4,5732069112,1306283926.0,3596.88,3.5,56.9
9,4,146,1,1,3,2,336774,890,7.4,9056391698,6885403086.0,1718.34,30.4,8.4
6,5,264,7,4,4,8,490422,2083,8.6,12412482735,4322050749.0,634.44,22.5,521.9
9,4,1335,6,1,3,7,364605,762,6.2,5563216011,1380678911.0,1232.46,44.2,4.7
6,2,204,1,1,3,5,239869,794,7.6,3113691515,687176484.0,3535.89,35.0,16.3
6,6,1835,4,3,3,8,492203,1193,6.6,12737524555,4006724892.0,1639.32,19.0,537.2
2,7,2107,4,7,4,4,383752,712,8.6,13003052767,7766223360.0,4748.05,25.4,644.9
8,2,988,3,1,3,4,374130,413,7.5,6035652225,1998278457.0,2697.3,42.6,19.4
3,8,1348,5,5,2,8,487467,570,4.9,4500100357,2482895037.0,2647.16,-1.5,24.2
7,5,1361,5,4,4,8,278389,247,8.7,6582953327,4144073773.0,4045.4,25.1,786.4
5,3,1727,4,1,4,5,329696,1094,8.5,6969608592,2442927602.0,3996.38,40.1,13.7
3,1,1981,6,3,3,3,450330,483,8.0,13596363360,5352165867.0,3450.81,22.8,570.0
1,3,1690,2,1,4,1,365104,1174,8.1,7866530784,3333653365.0,4762.84,47.1,18.7
8,3,908,7,1,4,1,256160,812,8.3,3905697136,1163658043.0,2919.88,40.9,7.5
3,1,1184,8,3,3,1,71121,159,8.4,944515328,356110677.0,4507.42,25.1,686.0
2,6,1259,7,3,3,1,397409,1428,7.2,9253589083,5645824904.0,2378.62,24.3,308.2
1,2,1477,7,1,3,7,387471,670,8.4,12960439984,8343445395.0,3821.74,43.1,27.1
4,2,199,6,1,3,3,209541,832,8.3,3949701171,2591576086.0,1208.73,44.0,3.5
8,6,1501,4,3,3,5,288769,534,6.1,5953839242,2262765582.0,4259.86,26.4,309.6
3,1,1057,7,3,3,8,144042,431,7.2,3871503259,1689106105.0,1796.28,21.7,379.6
1,4,1113,6,1,3,7,250670,502,7.8,6407275602,2108445297.0,3643.56,35.7,8.3
4,3,1261,2,1,4,7,438624,486,9.9,14707632931,11358391790.0,1645.83,\N,18.8
9,5,1184,5,4,4,5,472198,1915,8.3,7242761803,4296537045.0,4768.5,24.4,321.5
1,2,1856,4,1,3,8,101595,150,8.0,1907547720,1471547317.0,993.98,40.8,25.5
2,6,1314,8,3,3,4,132567,293,7.9,3502101979,1228385665.0,2659.01,26.7,227.2
9,5,1903,1,4,4,5,396572,1597,8.4,5759653099,1335475865.0,2003.07,33.5,638.8
2,7,578,7,7,4,1,386175,1157,9.9,11025914130,5351215931.0,2697.28,29.4,508.8
3,1,335,2,3,3,3,325767,1282,8.8,8454044570,2539702412.0,1192.03,29.2,614.9
7,5,1021,2,4,4,7,433557,805,8.0,6773894568,4393249173.0,2543.21,29.1,656.3
3,8,1347,2,5,2,2,173424,360,4.8,3109145472,1422440970.0,702.66,-4.7,74.7
9,5,1963,5,4,4,2,268823,1237,9.6,9182133446,4898908349.0,1193.9,32.7,500.5
6,8,611,6,5,2,1,158984,294,5.9,1873197183,971756370.0,3376.09,-3.1,13.6
3,3,329,3,1,4,6,130603,488,8.2,4167045438,2046704305.0,2370.73,40.0,7.1
9,1,547,7,3,3,4,26140,56,8.9,516474120,234945295.0,2509.68,21.1,624.1
1,5,339,1,4,4,8,289650,1033,8.0,7707007200,2161182293.0,4661.77,27.6,710.4
10,2,807,7,1,3,8,90780,158,8.4,1470962808,676285044.0,1114.46,45.0,29.0
3,1,1034,4,3,3,7,98974,176,7.7,1804652326,394475562.0,2781.19,27.1,617.1
1,2,430,8,1,3,2,381021,530,7.1,6595397305,2048625327.0,2681.04,36.3,12.9
2,6,1531,6,3,3,6,361686,965,7.7,4790169384,1089179317.0,2253.62,23.8,\N
8,6,806,2,3,3,1,389051,1084,7.2,4537890864,2243365760.0,4158.59,\N,344.9
7,7,1697,8,7,4,7,212041,600,8.7,4477224510,1914660262.0,2855.99,23.9,410.6
2,4,1613,7,1,3,7,83737,70,7.4,1584454766,\N,4111.08,43.8,5.0
2,6,2083,5,3,3,7,385157,1200,6.7,9486108784,3095352717.0,4307.13,25.6,228.0
9,5,1999,2,4,4,8,362235,1654,10.0,7378726950,3849956927.0,402.6,34.8,310.7
6,1,557,6,3,3,3,387818,838,8.1,11654318718,2553391395.0,4692.27,27.4,300.6
5,6,1686,4,3,3,2,465333,1093,7.6,6425876463,1651513411.0,3827.48,27.2,517.0
10,2,491,8,1,3,1,176775,285,8.2,2607749444,893594001.0,2447.43,44.6,1.2
6,5,1604,1,4,4,2,4536,11,8.8,106577856,43325494.0,4108.74,26.0,396.8
9,6,254,2,3,3,3,201644,499,6.6,5159707000,3881081260.0,1187.93,\N,250.7
7,8,17,7,5,2,5,357213,528,4.4,5526227995,3588340572.0,4106.08,0.3,10.1
10,8,261,7,5,2,8,305873,751,5.3,2754294603,1165910830.0,2803.68,-1.8,50.4
10,3,1849,8,1,4,5,435333,363,8.1,7807000822,5099994408.0,2248.94,\N,3.2
9,2,1280,5,1,3,3,217695,780,7.3,5098068588,2314347954.0,2875.99,47.6,20.5
4,7,1887,8,7,4,3,254383,796,9.4,6802964569,1675286444.0,3596.81,28.0,598.8
2,7,1448,5,7,4,5,71370,162,9.4,2395034460,486638667.0,1422.9,23.9,723.2
8,7,501,3,7,4,3,221416,262,9.2,4393867670,2222845984.0,532.55,20.4,494.9
4,2,1016,5,1,3,7,282229,1209,8.8,9134736705,4498495199.0,4538.69,35.6,\N
9,7,2055,3,7,4,3,33181,118,8.1,1015398325,726032746.0,4755.09,27.7,792.6
4,4,1223,1,1,3,3,402483,801,6.5,7419371622,2313988358.0,3142.19,36.8,8.5
8,3,2040,4,1,4,5,434975,1654,9.5,8694280300,2487150595.0,2577.72,49.3,0.4
9,4,1686,3,1,3,5,421798,1564,8.0,5891674464,2988709743.0,316.89,\N,3.5
9,8,2100,2,5,2,6,231768,377,5.1,3124070402,1992085451.0,2107.89,3.8,68.2
10,6,1243,6,3,3,8,268125,488,6.6,5947709625,1586936615.0,1734.45,27.0,357.4
4,3,109,7,1,4,8,312019,392,9.9,10116436027,7738705962.0,1947.77,48.2,14.2
1,2,921,2,1,3,2,400436,1178,7.4,8427415881,\N,3610.8,40.0,29.7
3,4,66,7,1,3,5,434138,990,6.3,7748451610,2940119657.0,1838.19,38.8,3.8
9,5,202,4,4,4,2,69684,225,8.6,1351981094,619886816.0,3966.04,23.4,461.8
4,3,1818,8,1,4,7,210793,635,8.9,4693896365,2401540515.0,4954.31,43.2,16.9
5,2,214,5,1,3,7,228719,449,7.8,2874037210,1804096606.0,2754.25,39.9,21.7
7,1,2116,6,3,3,8,216233,761,8.0,4623926472,2511561086.0,1424.11,27.6,584.7
5,3,327,2,1,4,5,155108,482,8.2,2924064994,1683519274.0,4791.39,49.6,18.1
4,3,1074,6,1,4,4,136799,324,9.3,4286145228,2737360361.0,3672.38,44.5,0.4
2,6,1041,3,3,3,2,259922,770,7.1,5279821578,2809946218.0,1162.84,17.3,230.1
2,5,523,4,4,4,8,15258,72,9.7,456440018,133258028.0,4972.18,23.8,776.5
4,6,988,2,3,3,8,71547,141,7.5,1813716450,478341151.0,100.73,26.4,424.3
10,7,1004,5,7,4,3,108854,439,8.1,2123175499,1516829593.0,2901.16,28.7,537.4
10,3,504,6,1,4,4,290914,1056,9.7,8304751049,5823902855.0,3438.17,43.7,5.2
9,8,1249,5,5,2,6,383551,641,6.6,8303112048,4226050243.0,953.0,-2.2,31.1
8,3,756,6,1,4,5,346861,1258,9.7,7624074152,2303857431.0,304.05,49.1,2.0
3,7,1342,2,7,4,8,171733,400,9.8,4431295292,890080938.0,86.59,21.5,692.0
9,5,1868,4,4,4,5,421156,1220,9.7,7332957693,3364627372.0,4634.0,24.4,602.8
5,5,1915,1,4,4,6,45004,205,9.6,1563114931,1124693921.0,2934.81,32.0,414.1
3,8,1382,2,5,2,4,354455,468,5.2,4915723722,1984402738.0,896.95,3.4,\N
5,8,1507,5,5,2,1,151290,428,6.4,1797083136,714656686.0,3097.55,-3.7,45.9
10,4,1453,1,1,3,7,346626,313,7.4,4422115857,2362251571.0,62.45,32.5,0.8
4,2,1521,8,1,3,3,146248,229,7.6,3765710502,1769052544.0,1899.73,41.3,23.4
8,2,1595,4,1,3,2,287884,594,8.1,9094255560,\N,3851.28,47.7,4.8
5,4,1888,5,1,3,4,254947,750,7.5,6220069432,3014181448.0,543.45,30.6,2.4
10,2,1324,4,1,3,2,362412,1336,8.0,5494165920,3782038655.0,3038.51,46.8,26.3
8,3,2132,6,1,4,5,406553,1125,9.2,9500330504,4326741008.0,1612.8,\N,4.5
9,4,1653,2,1,3,1,338456,1146,7.7,4034260137,1647784001.0,537.87,40.9,9.8
4,4,1344,4,1,3,6,299117,663,6.6,5559268915,1597327329.0,4131.97,43.6,8.0
7,2,1379,5,1,3,1,276739,763,8.2,9045269562,5672959847.0,2763.98,41.4,7.6
2,1,1009,2,3,3,2,204020,767,7.9,2477272046,820393931.0,3966.55,22.6,372.6
6,8,1318,7,5,2,6,194210,213,5.3,3024121594,\N,4843.98,5.0,46.4
8,2,539,5,1,3,7,935,3,8.9,15902386,11769185.0,958.65,42.7,\N
7,6,17,5,3,3,5,43800,49,7.0,658270200,232401181.0,727.84,17.6,589.2
7,1,575,7,3,3,6,463648,1692,7.9,10541593657,7982464098.0,4905.24,23.7,683.2
8,4,1803,7,1,3,7,409729,941,7.1,6871237275,5146723748.0,1204.85,30.6,2.9
7,1,1063,1,3,3,6,56748,96,7.2,1007572089,799883945.0,2163.25,22.5,391.1
5,3,130,3,1,4,1,84117,95,9.9,2753931698,1968407899.0,4189.81,48.6,11.5
7,5,2163,4,4,4,3,385461,992,8.6,12361502993,3306021403.0,1190.29,29.5,587.7
10,1,1474,4,3,3,5,287122,1101,7.7,3913185738,2360735434.0,3571.83,23.9,273.3
3,6,950,1,3,3,4,46918,31,6.7,999320557,256373929.0,3944.98,18.4,384.6
5,5,1069,8,4,4,8,466374,1349,8.5,11706220587,\N,2507.17,33.6,319.7
7,3,216,6,1,4,4,274847,294,9.7,5366690006,2098761642.0,2462.77,40.7,\N
9,6,1624,8,3,3,4,337418,853,6.3,6409086201,1342510427.0,1182.08,22.4,225.5
2,7,1439,4,7,4,3,322385,581,9.4,5285050736,1895166871.0,3148.38,22.1,589.1
4,5,1003,7,4,4,5,113988,140,8.2,1628250187,467573482.0,1044.37,33.5,780.3
7,7,1947,8,7,4,6,386613,489,8.9,6978055359,3270780638.0,1350.24,24.1,469.1
1,3,1464,1,1,4,2,296830,1147,9.6,7198008768,5351962726.0,3001.95,41.1,16.1
2,5,617,4,4,4,2,15268,13,8.4,284589412,126447086.0,1423.63,34.4,321.2
9,5,1870,4,4,4,5,404929,965,8.9,9813332836,4604308987.0,2345.92,33.7,608.4
10,2,301,5,1,3,3,445916,950,8.4,13915254696,5690404237.0,4754.27,43.8,7.4
7,6,985,1,3,3,5,368108,787,6.6,5118983469,1670293983.0,2993.88,21.4,461.6
10,8,1195,7,5,2,8,205328,465,4.6,2734352976,2028720244.0,3766.85,3.0,7.6
7,6,406,6,3,3,2,224838,292,6.0,3160772604,2457750548.0,3529.69,15.0,320.3
6,1,161,4,3,3,5,466895,1500,7.4,8630647454,3766366520.0,4766.17,24.0,265.4
3,7,1819,6,7,4,4,339878,1373,8.4,8213763650,5752338611.0,578.86,24.5,557.9
10,7,1576,3,7,4,8,50292,75,9.4,903415312,319513428.0,959.35,24.0,\N
3,6,26,1,3,3,7,339576,847,7.7,9169876346,2561572631.0,3444.55,22.1,285.3
2,6,83,1,3,3,6,307814,366,6.1,7172681828,2955454994.0,4239.37,16.0,510.1
6,5,173,1,4,4,5,286229,1043,8.3,4646870569,\N,3745.25,29.6,594.7
4,7,999,7,7,4,8,423489,1382,8.5,6029424637,4380264911.0,780.89,27.2,670.5
5,4,1709,8,1,3,8,105222,289,6.9,2667440833,977532456.0,3415.04,40.9,4.7
3,8,6,7,5,2,6,334667,759,5.9,4928440108,\N,3159.49,-4.9,39.6
6,2,525,5,1,3,1,70811,249,7.5,900715920,286537299.0,2707.83,45.6,28.7
3,8,2111,8,5,2,5,62020,136,6.1,684384498,249236320.0,2842.23,\N,8.8
8,1,2046,1,3,3,2,264629,947,7.9,6367873478,4721688457.0,3055.36,26.3,256.6
9,8,761,5,5,2,8,201924,452,6.5,2635512048,1705225794.0,946.0,4.4,65.9
4,2,205,7,1,3,7,78259,144,8.5,1819991304,1078279845.0,1695.71,38.6,17.4
9,1,897,3,3,3,2,315963,442,7.8,3916108614,\N,3081.29,27.8,428.7
7,3,1789,2,1,4,8,84449,177,9.1,3056268424,2323912243.0,443.2,46.2,4.2
3,5,2088,5,4,4,7,138777,456,9.2,2083653388,498862361.0,3565.22,30.7,330.9
7,6,1189,4,3,3,6,418765,542,7.4,12085557900,4424491537.0,3740.26,26.6,392.5
1,6,2036,1,3,3,2,87536,292,6.9,1633815672,1033461835.0,761.89,24.1,516.4
3,4,1553,8,1,3,4,98974,315,7.0,2352117110,725971525.0,1456.18,40.5,0.8
6,8,877,2,5,2,2,322075,669,5.5,5082182462,2080698968.0,1193.9,7.8,67.6
4,7,825,5,7,4,1,429728,2048,9.7,12517589884,8076818831.0,1089.11,28.8,474.9
7,7,1483,8,7,4,5,215963,287,8.2,5665098223,2520333431.0,1865.03,20.4,458.6
3,2,1817,8,1,3,3,212666,589,8.2,6312777544,4503649984.0,3785.21,44.8,22.0
1,2,1102,6,1,3,2,56683,113,7.6,1617619454,882067684.0,2063.27,46.5,26.0
9,2,839,7,1,3,5,235851,712,8.3,4525886349,3544894889.0,2697.39,39.9,29.9
6,7,600,6,7,4,8,345809,1388,8.8,11244325444,6593076437.0,657.16,23.2,878.2
8,6,1962,4,3,3,8,8269,17,7.0,182447216,114864672.0,3091.54,17.5,324.6
3,7,938,2,7,4,4,9489,13,9.2,226103891,159283694.0,4995.66,25.8,475.6
8,2,425,3,1,3,5,323734,380,7.1,6286428679,4026464638.0,3659.02,41.0,21.8
2,5,2138,5,4,4,2,125877,420,9.7,3014666036,2025077537.0,2450.34,34.8,365.7
4,1,997,6,3,3,2,145311,185,7.5,2977422390,1660782992.0,2383.08,27.2,625.3
3,6,1268,6,3,3,6,104823,144,6.9,1463916088,494270545.0,4616.43,25.7,289.4
10,5,422,5,4,4,7,415667,1281,8.8,10549295926,5067067369.0,2068.87,33.5,774.0
1,3,1206,6,1,4,2,78968,76,8.6,1517843927,1179951117.0,3645.46,45.8,7.2
7,8,1658,3,5,2,1,490403,1239,5.8,8754870517,4191095074.0,3069.35,\N,4.7
10,5,2101,8,4,4,5,230197,901,8.3,5233229538,3823195180.0,3152.4,32.1,383.3
2,8,1014,6,5,2,6,381266,664,5.1,5880036758,3570107052.0,464.48,1.8,44.5
4,5,685,5,4,4,8,262414,858,8.3,4168761286,1052742383.0,3345.63,25.5,597.7
9,3,293,1,1,4,7,319115,636,8.5,9599457872,4873493842.0,3228.01,49.0,14.2
6,5,1078,6,4,4,3,184619,692,9.9,3755981245,853773079.0,3721.32,31.5,582.7
8,1,16,5,3,3,1,42528,71,7.9,779453184,345814771.0,3403.46,19.8,567.3
2,6,176,8,3,3,3,187887,220,6.5,4861857955,3765068495.0,4405.18,16.8,268.5
7,8,1564,8,5,2,8,336695,868,5.4,5861725272,4381029910.0,4987.27,4.0,49.0
6,4,1430,1,1,3,2,416655,1339,7.2,10211714064,5316143312.0,995.39,38.3,9.7
9,7,1491,6,7,4,3,118520,361,8.5,3765735960,2443539803.0,4447.97,23.5,817.6
7,3,1904,6,1,4,3,464590,801,8.7,9454081286,4996543816.0,1495.94,49.7,8.7
1,8,129,5,5,2,1,445535,733,4.1,5147622282,2757244598.0,1346.85,1.7,63.0
8,6,884,4,3,3,8,43554,157,7.7,766646218,488067986.0,1161.37,27.3,338.3
10,2,1268,4,1,3,1,140408,386,8.5,3186559560,1905958088.0,2753.68,44.5,0.8
3,8,426,2,5,2,5,135416,338,5.3,1849525269,465737686.0,2658.34,1.1,64.4
2,1,750,4,3,3,3,272547,815,8.5,7128330511,3055198526.0,4260.09,25.4,470.7
3,4,744,3,1,3,1,44140,161,7.8,823890756,318820597.0,2223.22,38.5,0.4
6,1,1027,8,3,3,5,271138,667,8.8,8537159523,6727082016.0,3928.39,27.2,300.9
3,8,479,2,5,2,3,429745,942,6.9,7214430136,4582732499.0,4872.76,-1.4,70.4
10,1,976,8,3,3,7,80270,317,8.0,2521762320,1826424451.0,1011.85,24.8,680.3
5,2,44,4,1,3,3,455927,1399,8.8,6194771334,1620441594.0,464.17,46.3,3.0
6,4,947,1,1,3,6,413860,979,7.9,10596430054,2445195502.0,1781.51,31.2,1.2
8,7,1560,7,7,4,8,251339,263,9.3,7066119512,4044967238.0,4793.19,29.8,887.8
7,1,1940,5,3,3,2,154958,347,8.3,4666157279,2459306260.0,3925.08,21.4,364.5
8,2,99,8,1,3,7,240692,221,8.3,3777733147,963431775.0,2298.53,38.1,7.0
3,3,171,4,1,4,8,374099,527,9.8,10532906984,5881519790.0,510.74,46.6,18.6
4,2,148,1,1,3,1,131907,246,8.5,1909419778,1350431804.0,1516.71,35.1,28.2
6,5,2171,7,4,4,4,84298,133,9.3,2871687238,865080719.0,4439.94,\N,386.5
7,8,112,2,5,2,7,421583,700,6.3,5856420244,3138994710.0,812.26,\N,15.2
9,6,1023,5,3,3,6,35120,94,7.5,1041220200,739363565.0,3288.73,25.5,\N
1,8,68,8,5,2,8,5255,7,6.7,132102292,97876974.0,3084.78,-2.1,43.2
8,8,828,4,5,2,1,494020,908,6.2,11568663948,8423690772.0,1587.34,-2.4,29.0
8,2,1753,2,1,3,6,373847,1211,7.3,7769699585,5484201305.0,2972.83,41.7,5.2
6,2,1632,8,1,3,2,169578,566,7.4,2292660644,945412384.0,3699.4,36.2,13.5
4,2,1310,4,1,3,6,8288,23,7.5,181755840,\N,342.11,47.1,17.4
3,8,160,2,5,2,6,423291,753,4.8,4266773279,2110629929.0,3995.82,-1.0,41.9
3,7,1785,8,7,4,5,346693,977,9.1,10856032578,2898439692.0,2328.37,22.3,620.3
6,1,1809,4,3,3,7,333312,1041,7.5,5107173120,2636124846.0,1149.41,19.3,559.0
8,7,1014,7,7,4,1,312764,596,9.0,7811280900,4068997198.0,2719.37,24.1,537.6
7,4,877,1,1,3,7,27032,97,7.4,302255604,215959799.0,341.92,44.9,7.8
1,2,552,3,1,3,3,19409,31,8.1,609199987,152247718.0,4216.19,43.5,10.9
6,2,1176,7,1,3,4,346910,1279,8.9,12331471006,3554486387.0,4961.28,46.3,21.9
7,5,1164,8,4,4,5,260687,912,8.4,6886829166,3784697223.0,3404.21,33.3,704.8
7,5,1391,1,4,4,7,1249,4,8.8,37260168,10986744.0,1624.69,28.9,653.0
9,3,1152,5,1,4,1,404651,1186,8.7,6213618430,4813770371.0,4469.17,42.7,14.4
10,3,1309,4,1,4,5,278693,266,8.5,5149967947,2720001919.0,1593.92,43.5,11.6
5,5,1493,3,4,4,7,130245,453,9.4,4128349716,1286344337.0,1839.37,32.1,599.2
1,4,1242,7,1,3,3,265559,360,6.1,5974227711,1401889876.0,4615.07,37.7,1.5
2,3,436,3,1,4,6,490758,2027,8.3,6769810306,3614905497.0,3121.69,45.3,17.2
4,6,732,5,3,3,4,137528,231,7.9,3098615862,2155337135.0,1931.95,15.3,259.5
5,6,1169,8,3,3,7,324053,578,7.8,9445691275,5007217119.0,2238.22,24.9,514.2
9,4,1865,5,1,3,7,216836,290,6.4,2549297484,1934607032.0,3416.66,36.7,7.2
1,5,1301,3,4,4,3,401295,1396,9.6,6129219312,4784417278.0,3281.46,30.6,428.3
3,3,1778,5,1,4,4,139799,308,9.4,5034357708,\N,1849.89,48.6,12.7
5,2,60,5,1,3,5,78745,247,8.1,1306922890,932737679.0,641.22,40.9,2.2
3,5,1634,8,4,4,6,151505,353,9.8,3435709186,2222570577.0,2133.99,31.8,375.3
4,3,1138,4,1,4,6,219113,975,9.4,7616630815,4420316068.0,3366.33,44.2,5.7
3,4,1519,1,1,3,1,371525,469,6.2,8393790020,6567753405.0,1365.97,30.1,8.0
4,6,336,6,3,3,4,56377,74,6.1,692270096,176750691.0,4427.26,15.5,598.6
1,8,831,8,5,2,8,18317,30,6.1,302127924,149993873.0,1729.77,4.4,73.5
8,4,1593,2,1,3,3,422850,1450,7.1,9036727350,3517418622.0,1063.23,32.9,2.1
4,8,285,8,5,2,4,245748,195,5.3,2305361988,1837623987.0,2130.2,-4.1,44.4
7,3,2177,3,1,4,8,393796,1052,9.0,10955010924,4158241049.0,1226.43,43.9,9.4
2,4,1916,2,1,3,7,305106,649,7.3,4886638717,1698919182.0,2300.84,37.9,7.4
2,3,2002,3,1,4,5,87925,278,8.0,2520282200,1179109820.0,489.16,42.5,12.9
6,3,960,3,1,4,6,209815,469,9.6,5710325040,1270782392.0,2215.38,44.9,1.6
2,8,1622,1,5,2,5,184235,230,5.4,2711018025,1543401418.0,3705.91,-3.3,72.5
6,4,71,7,1,3,5,55830,117,7.3,1559728293,442555915.0,1447.42,32.7,5.5
2,1,1122,7,3,3,7,216434,536,8.2,4585976739,2433284202.0,4921.87,25.9,621.2
4,2,1324,3,1,3,1,484622,783,8.6,12920022520,9419385417.0,964.29,37.7,13.2
7,5,884,3,4,4,8,130024,426,9.7,4066214547,1566886238.0,1749.43,27.7,347.7
8,6,1099,1,3,3,5,239798,193,6.0,3162456024,1200674802.0,2485.3,27.6,541.4
3,2,143,5,1,3,1,25259,56,7.7,579982002,294722501.0,4224.94,48.0,13.6
9,5,1047,7,4,4,7,381985,807,8.7,5377050050,2370403784.0,2202.07,24.0,622.8
2,5,1069,6,4,4,7,157319,584,8.6,4111594992,3068807924.0,3691.41,33.6,525.8
8,6,92,8,3,3,2,494062,721,7.4,6701555780,4987360690.0,124.32,16.3,\N
8,2,2082,2,1,3,4,313083,888,7.0,4670259111,2236020722.0,176.65,35.3,26.8
4,6,678,3,3,3,8,488763,1121,7.9,14599301933,9180879560.0,237.84,21.5,299.0
1,3,382,1,1,4,6,167900,764,9.9,4855315410,1763044430.0,164.61,44.7,\N
1,6,1704,3,3,3,6,270437,531,7.0,6849087462,3772813654.0,1062.15,20.1,458.5
2,8,966,7,5,2,3,338254,724,5.4,4851374169,3351388616.0,2999.84,-0.4,47.2
9,8,1180,1,5,2,6,312077,148,4.0,2607715412,1743901380.0,3962.45,1.7,27.0
2,4,501,2,1,3,1,463962,1161,6.4,10933171737,3170757770.0,2859.77,43.5,2.6
2,1,459,4,3,3,6,434257,1428,8.3,7576308176,4725949594.0,452.46,18.2,453.3
6,1,50,7,3,3,1,369556,511,8.0,11583363264,3774390885.0,3532.93,21.1,\N
7,1,970,5,3,3,6,148272,274,8.0,2641613952,1345365574.0,2787.15,30.0,598.8
7,2,988,8,1,3,3,110295,260,7.9,2787386269,2202479017.0,1615.14,\N,5.0
9,8,532,8,5,2,4,19847,61,6.9,334417980,83876447.0,925.18,1.9,\N
6,2,1004,4,1,3,5,493111,758,7.3,10874724816,2439350493.0,450.97,39.5,14.6
8,3,1116,1,1,4,4,224528,700,9.6,3252602419,1704044749.0,2498.91,43.8,2.6
6,7,1480,3,7,4,1,284627,610,9.4,5538272166,4349471263.0,4213.87,23.7,406.3
2,1,339,5,3,3,8,83096,134,7.7,1665501437,1142988274.0,548.4,22.3,427.6
1,3,1659,7,1,4,7,99928,372,9.6,1856262527,640354880.0,575.12,43.6,6.4
5,8,1877,2,5,2,5,338662,598,6.2,3420418467,2500626979.0,1408.68,4.1,17.0
9,7,1874,8,7,4,2,230989,591,8.9,3494863570,1913369402.0,1931.1,\N,499.3
8,1,2052,7,3,3,3,461224,1154,7.9,14418000607,11014804087.0,4965.25,27.0,482.6
4,2,1705,6,1,3,4,142712,485,8.5,3696169444,2494194929.0,2719.82,42.1,27.4
5,7,281,5,7,4,5,73803,185,8.2,2140537930,683732238.0,4148.87,25.4,662.7
5,4,1314,8,1,3,3,86642,123,7.8,2053779296,989310688.0,1166.06,30.6,9.0
6,4,2121,3,1,3,4,300126,845,7.2,6692329598,4220115337.0,4554.48,39.0,9.7
3,4,1161,8,1,3,1,386946,1447,7.8,5375376442,3217510493.0,3731.93,42.4,1.0
5,6,971,8,3,3,1,192289,488,7.3,5339711698,2451682205.0,1704.78,21.1,572.4
2,4,998,4,1,3,7,204769,677,6.9,3258161466,2377749382.0,3784.17,36.7,0.7
10,5,1417,1,4,4,8,400859,983,8.2,8710666070,2512319152.0,4438.26,22.6,694.2
1,1,208,4,3,3,8,107751,205,8.3,2555110238,1509916026.0,1829.47,21.4,447.0
1,4,260,7,1,3,1,241836,181,6.3,6036371661,3063953109.0,4166.5,39.6,0.9
10,7,930,5,7,4,8,120059,454,8.6,2735112102,892607245.0,2253.49,29.9,820.3
7,8,263,6,5,2,2,229272,182,4.5,1847817684,536178929.0,3739.64,3.4,55.1
2,5,783,3,4,4,6,129112,274,8.6,3455450278,2152425729.0,1507.17,23.8,548.9
4,5,505,1,4,4,1,131500,427,8.2,4210761500,1058284720.0,3469.54,28.2,383.4
5,5,1574,3,4,4,8,364784,1156,9.7,11797041603,4121199227.0,4386.73,34.6,349.8
7,3,203,3,1,4,1,351873,1018,8.9,9285400660,2670882669.0,2424.19,44.6,8.9
2,7,1760,6,7,4,6,471416,679,8.2,14387804886,3363855184.0,3903.65,20.5,428.0
6,3,2014,5,1,4,1,441072,1899,9.3,9721667952,6014900866.0,2806.38,47.5,5.3
1,5,2100,4,4,4,5,466633,582,9.7,12614909858,\N,4253.14,26.6,671.5
7,6,1380,3,3,3,7,381806,573,7.4,6882587678,2318200104.0,1223.82,21.2,219.7
9,4,45,7,1,3,3,31518,37,7.8,580183344,208196326.0,165.8,36.3,8.1
5,8,1402,7,5,2,2,126372,55,4.3,2134473628,573165839.0,3367.62,8.7,68.1
5,1,789,3,3,3,4,261998,336,7.6,4135690829,1796791665.0,3896.61,\N,549.7
4,7,1436,3,7,4,6,123871,295,10.0,4679846380,1778705757.0,438.76,22.2,854.4
3,6,2190,1,3,3,8,263327,284,7.1,7082126999,1733831214.0,3310.32,25.2,257.6
9,2,2085,3,1,3,8,166315,282,7.3,4141293394,2990897871.0,1091.47,38.5,8.1
5,3,2093,7,1,4,7,459555,1566,8.2,9055347452,7000035132.0,4949.52,41.7,8.8
8,4,1656,3,1,3,7,405905,478,6.6,6263438874,2417401602.0,3925.1,32.2,1.2
9,4,1070,8,1,3,6,313748,229,6.5,5247278426,3646224176.0,815.3,44.4,0.5
5,2,1676,8,1,3,6,106713,410,8.6,1432579339,871579489.0,2401.34,46.7,2.7
10,2,301,5,1,3,2,233880,431,8.7,5611857047,2808621623.0,3948.91,35.8,\N
9,7,288,7,7,4,3,337632,458,9.5,6142370160,1878109965.0,2632.71,20.1,634.1
2,4,786,3,1,3,7,204505,337,6.1,3680067475,1113131796.0,4894.51,35.1,1.8
9,2,1266,6,1,3,1,50682,90,8.4,1270800468,753298099.0,2191.49,46.4,23.0
